cfips,longitude,latitude,area,pop_per_sq_meter
39093,36.2114502716,-89.7853789263,1275870101.0,0.0002446738110371
39095,30.7177158024,-99.2261274236,2405674102.0,0.0001780349215398
39097,38.1459486608,-82.4269495914,1310550727.0,3.4000210050625534e-05
39099,30.6184688458,-86.1715163089,2687740188.0,8.411341282515362e-05
39101,46.6628779661,-87.5735241034,4685406068.0,1.3834446589955627e-05
39103,42.8996847625,-98.7664619491,1398424239.0,0.0001293684669892
39105,38.291547316,-84.5839338937,729774435.0,3.1075355496661103e-05
39107,36.4035128143,-84.1493845804,1243685300.0,3.3186852011517704e-05
39109,37.286581954,-107.843270687,4376255148.0,2.456803736617964e-05
39111,46.9482692108,-86.5721601717,2369925449.0,5.732669779014639e-06
39113,18.1341807268,-67.1140222956,29384893.0,0.0180912688707084
39115,37.106351208,-93.8329365623,1584393370.0,9.02869216121499e-06
39117,46.1079382983,-97.6307326898,2223461624.0,1.5926067541609163e-05
39119,39.5202961461,-88.2217534978,1316447134.0,6.534254037124138e-05
39121,45.5860205994,-95.4444821595,1734075761.0,8.28337511142917e-06
39123,37.9390693081,-76.9408852763,665855329.0,6.045307178130281e-05
39125,35.4805846794,-104.815897957,12228666254.0,1.5249414459978604e-06
39127,46.2086670875,-88.5305528694,3019919277.0,1.199204239524446e-05
39129,35.580655379,-92.5156877897,1838244470.0,3.1909792716525894e-05
39131,40.3884733432,-83.7658501734,1187534495.0,2.332142781250325e-05
39133,38.6523289215,-95.726945141,1827253333.0,8.897671552365969e-05
39135,31.3177325566,-95.4226771526,3188278910.0,1.2808164264399315e-05
39137,33.347307069,-89.2483811971,1083122611.0,3.107127453366404e-05
39139,37.7627564124,-88.230465738,836540704.0,0.0001445129919225
39141,38.5984692441,-82.5367524098,1174224668.0,6.508124218695088e-05
39143,42.5950284307,-85.3089680839,1432508482.0,4.073344118600479e-05
39145,36.4019040049,-80.2395157151,1162941527.0,6.393012741731768e-05
39147,39.6419410966,-83.0243916323,1298175198.0,4.231940348624654e-05
39149,46.4573445763,-99.4774139048,2570819041.0,1.8802179083440203e-05
39151,39.7694547721,-88.2173347046,1079110176.0,0.0003426638059986
39153,36.0948699143,-91.9134102959,1503735021.0,0.0003583516992519
39155,38.5054099582,-92.2816072464,1014104083.0,0.0001940629204625
39157,39.5276701706,-91.5220242163,1216742135.0,7.542765008298164e-05
39159,33.1755486771,-95.2184193975,736570305.0,8.148712973162826e-05
39161,31.3228327133,-84.9036434233,1327626601.0,2.121002997287789e-05
39163,32.4002323469,-89.1188085187,1496636747.0,8.667433848595728e-06
39165,43.998861771,-76.052068666,3285923214.0,7.255556033209241e-05
39167,33.9504748127,-90.1732642352,1671120103.0,3.569581856678796e-05
39169,32.3526480947,-106.832721302,9863164217.0,1.1729907102285854e-05
39171,45.2623443714,-89.0719088457,2255098198.0,1.6214371521572205e-05
39173,42.7354936212,-95.1511488586,1488981859.0,8.805547173560293e-05
39175,32.039959396,-84.1970560516,1250646284.0,1.7359824498547027e-05
40001,45.4566725027,-123.758664685,2855122940.0,7.689686385273484e-06
40003,31.8691599476,-102.031609284,2331915364.0,2.45206154917722e-06
40005,38.4361880571,-78.873479236,44908386.0,0.0003097862390333
40007,37.8415087294,-86.7779252067,486071470.0,1.0712416427156276e-05
40009,45.589722978,-98.3516118048,4436728163.0,4.838700774825902e-06
40011,38.8846594528,-95.2926063049,1180425074.0,8.00304924732563e-06
40013,31.2532716595,-96.9358470922,1982545002.0,2.471469749769645e-05
40015,36.2859716601,-87.7170356289,518758194.0,5.529358443251886e-05
40017,36.6565173634,-81.2248910808,1144218808.0,0.0001338834835862
40019,35.8386956734,-111.770512718,48217246133.0,1.0028154628869834e-06
40021,39.0196721892,-82.618382939,1088598927.0,4.502943993807556e-05
40023,32.3859736952,-85.6926686622,1576855716.0,9.288104074069897e-06
40025,43.2853462355,-123.179556863,13042325534.0,1.644645346727626e-07
40027,44.4852469436,-69.1218807819,1890615339.0,0.0001518373378647
40029,37.55848541,-95.3067923129,1480129683.0,3.7746692497078982e-06
40031,38.5456646906,-82.9222922454,892153296.0,0.0001357378833244
40033,37.7958423573,-87.5731516422,1130509780.0,5.020743827620845e-06
40035,18.3043195475,-66.3278966402,110248534.0,0.0001287454761076
40037,35.2903672637,-98.9922233091,2597989594.0,2.7515506669115626e-05
40039,39.0376284098,-76.0850360056,962673216.0,2.9758800311319767e-05
40041,39.8264989183,-95.5642196557,1478550075.0,2.917452761956676e-05
40043,18.2149040847,-66.4339884969,164788358.0,2.9219297154474955e-05
40045,36.1753512461,-82.8458266599,1611409740.0,2.376800825344397e-06
40047,48.7675154446,-97.5518190457,2897362282.0,2.1008418718691667e-05
40049,33.7436800499,-115.993845895,18671212657.0,1.4830852451149392e-06
40051,42.0362414924,-93.4650447654,1482881240.0,3.770092876756604e-05
40053,38.0520825054,-89.825176402,1490194115.0,2.9338459707982407e-06
40055,34.3541370113,-83.4973801652,601022383.0,9.49049513185934e-06
40057,45.3782690825,-120.210685268,3120213942.0,8.194950883275041e-07
40059,30.5434714704,-95.9855029797,2039529235.0,1.770506613993204e-06
40061,35.9610853587,-95.5212091489,1454748498.0,8.69703596009487e-06
40063,34.1167932846,-82.8400954979,909338653.0,1.4434666289281778e-05
40065,35.1986760952,-88.1844851879,1495273054.0,1.6254556273171495e-05
40067,32.1571759799,-83.7987668507,1016908653.0,5.850082976922018e-06
40069,35.6087114537,-84.9243960855,816838004.0,1.3251097459956086e-05
40071,33.1766957792,-98.6877665573,2368539760.0,1.827032871932874e-05
40073,33.615294221,-98.6876748071,2339508173.0,6.756120872931868e-06
40075,39.3338632113,-82.045128893,1304386904.0,6.701232566192646e-06
40077,33.8806479609,-83.0807032108,1137166303.0,8.909866545702595e-06
40079,40.6419821705,-91.4792643967,1340448547.0,3.7252455614023656e-05
40081,45.5875424692,-84.9814699602,1210872498.0,2.8941940673261537e-05
40083,34.900298342,-94.7033667748,4115999004.0,1.1850585958013512e-05
40085,44.0763500067,-99.2049557543,1220933807.0,8.378832612667592e-06
40087,40.8727457976,-97.5971068674,1482794061.0,2.7885193964234524e-05
40089,36.7419423399,-86.582320534,606589172.0,5.402668150495769e-05
40091,34.2900177408,-92.4235830486,1636384327.0,1.1999014947788609e-05
40093,35.9876527999,-99.0079245072,2589042126.0,2.927337459630041e-06
40095,41.0279212756,-76.6585617307,337326257.0,5.073426584755897e-05
40097,43.0009332766,-78.1937114415,1276705469.0,3.22329628870729e-05
40099,31.477145332,-90.8978501232,1460658783.0,9.553908251822011e-06
40101,41.7449210564,-77.895814073,2800612694.0,2.4141146023099477e-05
40103,35.9453881052,-97.9421091428,2326005907.0,4.77771787533126e-06
40105,45.0045756364,-93.4768864968,1434450857.0,7.024290829365094e-06
40107,39.5458317531,-89.2772543125,1837569692.0,6.4024782576790565e-06
40109,43.9898287022,-85.3252875939,1466674350.0,0.0005482069008706
40111,37.205360404,-79.0965107022,1303300941.0,2.9336278979944355e-05
40113,37.8591931317,-113.289465841,8537474393.0,5.463208186983549e-06
40115,44.9058408356,-103.508040266,5827518214.0,5.298825137228477e-06
40117,37.2042660125,-77.3913375552,58845276.0,0.0002783740873269
40119,32.8064982238,-83.6974200138,645938978.0,0.0001265676833021
40121,42.4665806561,-124.215220683,4217488411.0,1.035663782408435e-05
40123,37.4362097341,-122.355663195,1161957020.0,3.304511211610908e-05
40125,46.9012020299,-117.523057733,5592461103.0,1.3052929408993334e-05
40127,37.8505815921,-94.3424415366,2140343869.0,5.125344650869276e-06
40129,39.2865595002,-104.13588983,4793643980.0,7.447361578988183e-07
40131,32.8703394239,-95.7933763474,594280898.0,0.0001567524722963
40133,37.5621932698,-101.308021268,1488745973.0,1.6287533561644098e-05
40135,45.4260991444,-96.410918404,1292861685.0,3.21287269024451e-05
40137,37.6395779036,-84.5376342293,595952848.0,7.23211578644893e-05
40139,37.8466393565,-82.8315397747,678485015.0,2.9473016437953314e-05
40141,45.1326999641,-112.898820016,14355492109.0,5.035703370606061e-07
40143,18.1875265182,-65.8693174115,87748359.0,0.0074940318826931
40145,41.6322534258,-111.244509797,2664700960.0,3.11198146601786e-05
40147,28.5561708513,-82.4684895116,1224962206.0,4.263151935970831e-05
40149,29.7472049939,-99.246244112,2048666866.0,5.286364601164004e-06
40151,45.8138937581,-109.941013899,4805735230.0,1.807631836596208e-06
40153,33.2836981018,-90.9474546435,1879404534.0,1.0541636801223126e-05
41001,41.8980358084,-90.5319724291,1799818625.0,9.047578335844814e-06
41003,18.4222580561,-66.0683255265,124029895.0,0.0007517461818378
41005,38.3916666453,-97.6480798696,2326547432.0,0.0001812110057165
41007,32.6011364841,-85.355562704,1573514768.0,2.568962225335784e-05
41009,46.9361064669,-98.07154012,3863118055.0,1.3687389110866818e-05
41011,31.599703679,-92.5595204513,1665429793.0,3.88554355590299e-05
41013,44.0037525074,-92.401770932,1692860704.0,1.4829926609248056e-05
41015,40.3984096201,-77.2622958162,1428244411.0,1.63172352158429e-05
41017,39.634170806,-106.116379137,1575590637.0,0.0001280592783822
41019,33.9205455549,-84.867288503,808928487.0,0.0001376685353398
41021,32.7145016626,-83.9863423246,841521988.0,2.34693808143252e-06
41023,35.0060483545,-79.7477780226,1226849546.0,5.852388357977189e-06
41025,33.9574736745,-91.7333211971,1454383536.0,5.069501831874423e-06
41027,33.0406559359,-84.6883115804,1298162536.0,1.7933039472647362e-05
41029,31.3909114388,-97.7992042907,2725181904.0,8.140520809799124e-05
41031,41.3307464286,-94.4709413442,1474404191.0,1.685833515105628e-05
41033,39.9541358004,-105.052664798,85478765.0,0.0010301154912568
41035,27.4775188749,-82.3575458711,1925994820.0,3.5690127141671125e-05
41037,36.2650187228,-76.2492413613,587616451.0,1.3527531413513813e-05
41039,39.925343626,-78.1126836616,1133252791.0,0.0003379528407444
41041,40.7472371326,-87.8242979012,2894039691.0,1.7478336650774014e-05
41043,41.6864421928,-92.531468397,1514945159.0,8.650742188351387e-05
41045,34.8100783219,-86.9813747654,1450277886.0,2.136349198942416e-05
41047,36.6783637366,-80.2842745676,1250846143.0,0.0002791742229483
41049,46.4569158173,-98.5354613133,2968139583.0,3.941863134406372e-06
41051,39.4336238198,-123.431553907,9081426663.0,8.981375176690121e-05
41053,29.8371164017,-97.6199983523,1412165279.0,6.21343700378573e-05
41055,44.4096825746,-92.7229029989,1959861773.0,9.189423584925446e-07
41057,35.4868150519,-83.4927393736,1366810463.0,2.007739971478401e-05
41059,43.1934752745,-117.623098133,25609052021.0,3.0361139465936346e-06
41061,35.8579354045,-103.820048707,5504963123.0,4.823102245511627e-06
41063,32.0414016703,-88.6894044448,1791177229.0,4.009095182618581e-06
41065,45.1566160513,-100.871863039,5963417247.0,4.4274949926206295e-06
41067,34.8873453574,-82.725248963,1287165247.0,0.0004688706453243
41069,40.3016905964,-86.4751595355,1049119213.0,1.3220613852202896e-06
41071,31.2971083422,-82.8799928978,887636792.0,0.000121292854206
42001,18.3496368773,-66.1683365642,114816263.0,0.0008948383906206
42003,37.5052112298,-76.9973400492,543990076.0,0.0022268016521683
42005,29.3799669428,-94.8626717415,981349683.0,6.5381383528709e-05
42007,40.813888089,-81.3656367045,1490056765.0,0.0001091065815871
42009,41.9388566679,-88.4286377038,1345136016.0,3.554807798708142e-05
42011,34.3387988678,-80.5902184298,1881915806.0,0.0002237172346699
42013,36.8596987837,-86.8789382363,1430224005.0,8.460702629585636e-05
42015,37.2072808133,-86.68175556,1103571982.0,5.4569163572693895e-05
42017,32.1170652349,-82.7245932678,765314383.0,0.0008205608230415
42019,45.943781443,-123.08825568,1704508477.0,0.0001109616071448
42021,34.9365348363,-77.9330277459,2110215814.0,6.0975753828750335e-05
42023,31.07624372,-92.001376741,2154960193.0,2.009317858429694e-06
42025,42.5047730204,-102.408963566,6322057037.0,1.0136099631016347e-05
42027,31.3587576021,-82.2127427051,881760420.0,0.0001831517908231
42029,41.3364654753,-92.1786423155,1500071923.0,0.0003511558292128
42031,36.2871782318,-92.3369721117,1435504137.0,2.6684005300083645e-05
42033,41.8713684138,-71.578520179,1060563703.0,7.412284597109204e-05
42035,32.5897619047,-82.301708462,1762672232.0,2.153378223751357e-05
42037,41.1129273435,-96.1119919612,616811568.0,0.0001051244875485
42039,31.1883904668,-83.7688482856,1416818776.0,5.907389245383631e-05
42041,39.3911561848,-88.8055049879,1964532713.0,0.0001302380959639
42043,33.7997498678,-110.811737097,12323152721.0,2.271123358903636e-05
42045,31.2142247537,-88.6391629414,1845983328.0,0.0003070195658885
42047,45.4237232587,-91.8483120037,2235266753.0,1.3245398993325429e-05
42049,29.6086348479,-81.7443041288,1885167063.0,0.000142388441464
42051,42.2465394718,-85.0055834874,1829206358.0,7.004458487673811e-05
42053,38.6874292494,-96.6498496136,1800929258.0,3.8674478572994565e-06
42055,62.3046703274,-149.580200458,64009263421.0,2.43147619081864e-06
42057,39.008475666,-94.3461007818,1565689799.0,9.261732438482854e-06
42059,33.6756265521,-97.7246531212,2411034607.0,1.477415541717274e-05
42061,39.1123184538,-77.9966807915,455664148.0,9.785716123534038e-05
42063,31.6407805038,-88.6957976971,2099745598.0,3.984482695412704e-05
42065,42.7378473183,-96.2140273941,2234715215.0,1.929015371204693e-05
42067,39.4469307309,-119.529362193,683680818.0,3.60094935411805e-05
42069,33.0884910001,-89.0344291744,1572773189.0,0.0001328792997373
42071,33.12869729,-90.5266210224,1083947280.0,0.0005038916652846
42073,32.776276295,-81.1407026054,1450327705.0,5.866467261617953e-05
42075,30.8338568988,-83.2677076921,1287636223.0,0.000110017874202
42077,30.7863379319,-96.9768199136,2633815931.0,0.0001407850851062
42079,37.3360260406,-77.9761379333,920379346.0,0.0003444036433212
42081,31.7626226688,-84.7541920738,1109126228.0,0.0001020704380998
42083,31.8310952481,-99.9762313036,2722259325.0,1.4816002145570756e-05
42085,40.0508013832,-86.4686962098,1095336920.0,9.909736266353552e-05
42087,36.3168767363,-96.699194634,1472023155.0,3.1292986012845704e-05
42089,44.47432886,-87.9928589857,1372933170.0,0.0001239346559017
42091,38.2785594463,-90.1772845526,997988611.0,0.0008355496153051
42093,35.3639599672,-78.0039971272,1434643400.0,1.2575947444500842e-05
42095,40.5609114012,-84.2217438305,1039590266.0,0.0002942428474027
42097,40.657513472,-73.8388030183,281734463.0,0.000320365492524
42099,38.2610713047,-90.5376891038,1700242389.0,2.717965408872064e-05
42101,43.33611095,-78.7708246691,1352887561.0,0.0011667540197008
42103,43.2393780072,-103.527540829,4506292097.0,1.2443046032752543e-05
42105,42.0362403729,-94.3968169905,1475303196.0,1.1152283845523508e-05
42107,45.4187968009,-99.2153257614,2916276415.0,4.824954153051367e-05
42109,38.9064174884,-86.0375413468,1320827167.0,3.05240541740008e-05
42111,40.468833662,-79.9811946065,1890994512.0,3.8559604238555297e-05
42113,46.9792551456,-98.958838067,5754703479.0,1.0275073288445971e-06
42115,42.0798117536,-92.5325425886,1867410516.0,2.142324874858957e-05
42117,30.6105780997,-81.7714179132,1680074659.0,2.403524140054302e-05
42119,34.2439383654,-84.4761934266,1090600986.0,4.061430401090798e-05
42121,40.4525990445,-92.1470474552,1130548363.0,4.451645028829253e-05
42123,41.2200386132,-98.5170946378,1474578450.0,2.6387880549861555e-05
42125,45.6803836844,-90.3614492328,3247987842.0,6.36711127196393e-05
42127,38.0874838474,-99.897935995,2227369149.0,2.2970148447539622e-05
42129,44.5628867649,-68.3682079676,4110637088.0,8.443630331980306e-05
42131,34.0218460217,-80.9030859572,1961464846.0,1.3539370870784396e-05
42133,42.9710217012,-114.811514939,1888932880.0,0.000238466916834
44001,30.4964266893,-82.9479591393,1330689567.0,3.633454503517574e-05
44003,30.3937798122,-89.4745620917,1227561278.0,0.0001341244652717
44005,41.2263705176,-96.6374007438,1940652995.0,4.2169311160133496e-05
44007,42.2486331385,-78.6788502937,3388424412.0,0.0001878592887436
44009,36.8906660574,-83.854045282,1000523173.0,0.0001256802474878
45001,46.4315588357,-117.545169287,1841054899.0,1.325544393774213e-05
45003,34.7535027956,-83.0658604798,1622673901.0,0.0001065494428014
45005,44.0037135763,-102.823815002,7191788460.0,1.1584044839939576e-06
45007,40.8488341603,-90.6150375695,1404768322.0,0.0001454709625776
45009,34.7630897031,-86.5502065185,2076111961.0,6.698097338306313e-06
45011,32.9732247426,-94.9784769569,507242994.0,4.10158449620696e-05
45013,40.7391440172,-95.1501748646,1385497539.0,0.0001412171400471
45015,34.709836363,-77.4157658244,1973754758.0,0.0001195624730192
45017,36.276258667,-83.5096204438,726715762.0,2.0027087289184185e-05
45019,46.592401392,-92.6770526205,2230766984.0,0.0001873709818183
45021,36.7865296888,-85.3884485912,790453070.0,7.251031361039562e-05
45023,37.222980428,-89.1265952453,516225217.0,6.243786420840422e-05
45025,38.8297122608,-89.90499843,1853152211.0,2.4609959035901343e-05
45027,37.5592414881,-95.7433888048,1477385750.0,2.2617654190857055e-05
45029,31.7235401557,-93.0962433857,3243376637.0,1.1556166364529436e-05
45031,38.619423178,-78.4843979826,802949703.0,8.283084202099768e-05
45033,31.5454641622,-96.5805297375,2345053175.0,1.2949386531501572e-05
45035,41.6863234292,-92.0655240141,1518911694.0,0.000109115625783
45037,38.1128050013,-76.7998633255,593950700.0,4.5660355312318006e-05
45039,29.3573361783,-99.7622052768,4019455750.0,5.488056436496409e-06
45041,43.37802248,-94.6784802642,1025349330.0,0.0001341864630662
45043,35.7902443741,-78.6503081729,2162195848.0,2.930030601002245e-05
45045,37.6433385983,-114.877539979,27540342245.0,1.933476335417269e-05
45047,41.9213775211,-83.4942863604,1422810326.0,4.995325005815287e-05
45049,44.5473945862,-99.4871292548,2229019817.0,8.099075594714643e-06
45051,34.1277855795,-83.2090415694,731225616.0,0.0004997759815897
45053,34.7404337635,-88.2393231398,1098938846.0,2.874409264444184e-05
45055,45.3374314914,-89.7346390174,2275832611.0,2.964717162144576e-05
